,date,ML,Low,High
District of Columbia,2021-01-06,1.1,0.91,1.29
District of Columbia,2021-01-07,1.16,0.98,1.36
District of Columbia,2021-01-08,1.17,0.99,1.36
District of Columbia,2021-01-09,1.18,1.0,1.36
District of Columbia,2021-01-10,1.1500000000000001,0.97,1.32
District of Columbia,2021-01-11,1.11,0.9400000000000001,1.29
District of Columbia,2021-01-12,1.06,0.89,1.24
District of Columbia,2021-01-13,1.01,0.84,1.19
District of Columbia,2021-01-14,0.98,0.81,1.16
District of Columbia,2021-01-15,0.96,0.79,1.1400000000000001
District of Columbia,2021-01-16,0.9400000000000001,0.76,1.11
District of Columbia,2021-01-17,0.93,0.75,1.1
District of Columbia,2021-01-18,0.9,0.73,1.09
District of Columbia,2021-01-19,0.88,0.7000000000000001,1.06
District of Columbia,2021-01-20,0.85,0.66,1.03
District of Columbia,2021-01-21,0.8300000000000001,0.64,1.02
District of Columbia,2021-01-22,0.81,0.63,1.02
District of Columbia,2021-01-23,0.8200000000000001,0.63,1.03
District of Columbia,2021-01-24,0.8300000000000001,0.64,1.05
District of Columbia,2021-01-25,0.89,0.68,1.09
District of Columbia,2021-01-26,0.9500000000000001,0.74,1.1500000000000001
District of Columbia,2021-01-27,1.03,0.8300000000000001,1.24
District of Columbia,2021-01-28,1.06,0.86,1.27
District of Columbia,2021-01-29,1.05,0.85,1.26
District of Columbia,2021-01-30,1.02,0.8200000000000001,1.23
District of Columbia,2021-01-31,0.96,0.77,1.18
District of Columbia,2021-02-01,0.89,0.68,1.09
District of Columbia,2021-02-02,0.84,0.63,1.05
District of Columbia,2021-02-03,0.81,0.6,1.03
District of Columbia,2021-02-04,0.81,0.59,1.03
District of Columbia,2021-02-05,0.84,0.62,1.07
District of Columbia,2021-02-06,0.88,0.65,1.11
District of Columbia,2021-02-07,0.91,0.68,1.1400000000000001
District of Columbia,2021-02-08,0.9500000000000001,0.73,1.2
District of Columbia,2021-02-09,0.9400000000000001,0.72,1.19
District of Columbia,2021-02-10,0.91,0.67,1.1400000000000001
District of Columbia,2021-02-11,0.86,0.62,1.1
District of Columbia,2021-02-12,0.81,0.56,1.05
District of Columbia,2021-02-13,0.77,0.53,1.04
District of Columbia,2021-02-14,0.78,0.52,1.04
District of Columbia,2021-02-15,0.8,0.54,1.08
District of Columbia,2021-02-16,0.86,0.58,1.12
District of Columbia,2021-02-17,0.88,0.61,1.16
District of Columbia,2021-02-18,0.89,0.62,1.18
District of Columbia,2021-02-19,0.9,0.63,1.2
District of Columbia,2021-02-20,0.91,0.62,1.19
District of Columbia,2021-02-21,0.9400000000000001,0.66,1.24
District of Columbia,2021-02-22,1.0,0.72,1.3
District of Columbia,2021-02-23,1.04,0.74,1.31
District of Columbia,2021-02-24,1.12,0.85,1.42
District of Columbia,2021-02-25,1.17,0.88,1.43
District of Columbia,2021-02-26,1.17,0.9,1.44
District of Columbia,2021-02-27,1.16,0.9,1.43
District of Columbia,2021-02-28,1.09,0.84,1.37
District of Columbia,2021-03-01,1.04,0.77,1.29
District of Columbia,2021-03-02,0.98,0.73,1.26
District of Columbia,2021-03-03,0.92,0.66,1.19
District of Columbia,2021-03-04,0.9,0.65,1.19
District of Columbia,2021-03-05,0.93,0.66,1.2
District of Columbia,2021-03-06,1.06,0.8,1.34
District of Columbia,2021-03-07,1.19,0.93,1.46
District of Columbia,2021-03-08,1.25,1.0,1.51
District of Columbia,2021-03-09,1.28,1.04,1.53
District of Columbia,2021-03-10,1.23,0.99,1.47
District of Columbia,2021-03-11,1.12,0.89,1.36
District of Columbia,2021-03-12,1.02,0.79,1.26
District of Columbia,2021-03-13,0.88,0.65,1.1300000000000001
District of Columbia,2021-03-14,0.8,0.56,1.05
District of Columbia,2021-03-15,0.73,0.49,1.0
District of Columbia,2021-03-16,0.68,0.42,0.9500000000000001
District of Columbia,2021-03-17,0.6900000000000001,0.43,0.98
District of Columbia,2021-03-18,0.75,0.47000000000000003,1.03
District of Columbia,2021-03-19,0.84,0.55,1.12
District of Columbia,2021-03-20,0.9500000000000001,0.67,1.25
District of Columbia,2021-03-21,0.99,0.71,1.29
District of Columbia,2021-03-22,1.03,0.75,1.33
District of Columbia,2021-03-23,1.05,0.76,1.33
District of Columbia,2021-03-24,1.08,0.81,1.3800000000000001
District of Columbia,2021-03-25,1.1300000000000001,0.85,1.41
District of Columbia,2021-03-26,1.12,0.85,1.4000000000000001
District of Columbia,2021-03-27,1.1400000000000001,0.87,1.41
District of Columbia,2021-03-28,1.12,0.85,1.3800000000000001
District of Columbia,2021-03-29,1.11,0.85,1.3800000000000001
District of Columbia,2021-03-30,1.09,0.8300000000000001,1.35
District of Columbia,2021-03-31,1.04,0.79,1.31
District of Columbia,2021-04-01,1.0,0.75,1.27
District of Columbia,2021-04-02,0.97,0.72,1.24
District of Columbia,2021-04-03,0.91,0.66,1.19
District of Columbia,2021-04-04,0.89,0.62,1.1500000000000001
District of Columbia,2021-04-05,0.89,0.62,1.16
District of Columbia,2021-04-06,0.92,0.66,1.21
District of Columbia,2021-04-07,0.97,0.7000000000000001,1.25
District of Columbia,2021-04-08,0.97,0.7000000000000001,1.25
District of Columbia,2021-04-09,0.97,0.7000000000000001,1.25
District of Columbia,2021-04-10,0.97,0.68,1.23
District of Columbia,2021-04-11,0.99,0.72,1.28
District of Columbia,2021-04-12,0.99,0.72,1.28
District of Columbia,2021-04-13,1.01,0.74,1.3
District of Columbia,2021-04-14,1.01,0.73,1.28
District of Columbia,2021-04-15,1.04,0.77,1.32
Florida,2020-03-03,2.0,0.34,6.43
Florida,2020-03-04,1.8800000000000001,0.38,5.01
Florida,2020-03-05,2.17,0.51,4.99
Florida,2020-03-06,1.96,0.5,4.24
Florida,2020-03-07,2.08,0.58,4.09
Florida,2020-03-08,1.8900000000000001,0.54,3.62
Florida,2020-03-09,2.1,0.72,3.69
Florida,2020-03-10,2.21,0.53,3.71
Florida,2020-03-11,2.32,0.86,3.63
Florida,2020-03-12,2.18,0.9500000000000001,3.35
Florida,2020-03-13,2.2,1.1400000000000001,3.21
Florida,2020-03-14,2.24,1.33,3.1
Florida,2020-03-15,2.4,1.6500000000000001,3.14
Florida,2020-03-16,2.4,1.78,3.0300000000000002
Florida,2020-03-17,2.37,1.84,2.89
Florida,2020-03-18,2.31,1.86,2.75
Florida,2020-03-19,2.22,1.85,2.62
Florida,2020-03-20,2.12,1.79,2.46
Florida,2020-03-21,2.0,1.71,2.3000000000000003
Florida,2020-03-22,1.93,1.68,2.21
Florida,2020-03-23,1.8900000000000001,1.6600000000000001,2.13
Florida,2020-03-24,1.8900000000000001,1.68,2.1
Florida,2020-03-25,1.9000000000000001,1.71,2.09
Florida,2020-03-26,1.8900000000000001,1.73,2.07
Florida,2020-03-27,1.84,1.69,2.0
Florida,2020-03-28,1.78,1.6400000000000001,1.92
Florida,2020-03-29,1.68,1.56,1.82
Florida,2020-03-30,1.6,1.49,1.73
Florida,2020-03-31,1.53,1.41,1.6300000000000001
Florida,2020-04-01,1.45,1.35,1.56
Florida,2020-04-02,1.36,1.26,1.46
Florida,2020-04-03,1.29,1.19,1.3800000000000001
Florida,2020-04-04,1.22,1.12,1.31
Florida,2020-04-05,1.16,1.07,1.26
Florida,2020-04-06,1.1,1.0,1.18
Florida,2020-04-07,1.05,0.96,1.1400000000000001
Florida,2020-04-08,1.0,0.91,1.09
Florida,2020-04-09,0.98,0.89,1.07
Florida,2020-04-10,0.9500000000000001,0.85,1.03
Florida,2020-04-11,0.93,0.84,1.03
Florida,2020-04-12,0.92,0.8300000000000001,1.02
Florida,2020-04-13,0.9,0.81,1.0
Florida,2020-04-14,0.9,0.81,1.0
Florida,2020-04-15,0.91,0.81,1.0
Florida,2020-04-16,0.92,0.8200000000000001,1.02
Florida,2020-04-17,0.92,0.8200000000000001,1.02
Florida,2020-04-18,0.9400000000000001,0.84,1.04
Florida,2020-04-19,0.91,0.81,1.01
Florida,2020-04-20,0.9400000000000001,0.8300000000000001,1.03
Florida,2020-04-21,0.92,0.8200000000000001,1.02
Florida,2020-04-22,0.92,0.8200000000000001,1.03
Florida,2020-04-23,0.9,0.8,1.01
Florida,2020-04-24,0.88,0.78,0.99
Florida,2020-04-25,0.85,0.75,0.97
Florida,2020-04-26,0.86,0.75,0.97
Florida,2020-04-27,0.8200000000000001,0.7000000000000001,0.92
Florida,2020-04-28,0.8300000000000001,0.72,0.9500000000000001
Florida,2020-04-29,0.85,0.73,0.96
Florida,2020-04-30,0.88,0.76,1.0
Florida,2020-05-01,0.9500000000000001,0.8300000000000001,1.07
Florida,2020-05-02,1.01,0.89,1.1300000000000001
Florida,2020-05-03,1.05,0.9400000000000001,1.18
Florida,2020-05-04,1.1,0.98,1.21
Florida,2020-05-05,1.05,0.9400000000000001,1.17
Florida,2020-05-06,1.01,0.9,1.1300000000000001
Florida,2020-05-07,0.99,0.87,1.1
Florida,2020-05-08,0.93,0.8200000000000001,1.06
Florida,2020-05-09,0.92,0.81,1.05
Florida,2020-05-10,0.92,0.8,1.04
Florida,2020-05-11,0.9400000000000001,0.8200000000000001,1.06
Florida,2020-05-12,1.02,0.91,1.1500000000000001
Florida,2020-05-13,1.05,0.9400000000000001,1.18
Florida,2020-05-14,1.09,0.98,1.22
Florida,2020-05-15,1.1400000000000001,1.03,1.26
Florida,2020-05-16,1.11,1.0,1.23
Florida,2020-05-17,1.1,0.99,1.22
Florida,2020-05-18,1.09,0.97,1.19
Florida,2020-05-19,1.05,0.93,1.1500000000000001
Florida,2020-05-20,1.04,0.93,1.1500000000000001
Florida,2020-05-21,1.03,0.92,1.1400000000000001
Florida,2020-05-22,1.01,0.9,1.12
Florida,2020-05-23,1.02,0.91,1.1300000000000001
Florida,2020-05-24,1.0,0.89,1.11
Florida,2020-05-25,0.9500000000000001,0.84,1.06
Florida,2020-05-26,0.9500000000000001,0.84,1.06
Florida,2020-05-27,0.9500000000000001,0.84,1.06
Florida,2020-05-28,0.98,0.86,1.08
Florida,2020-05-29,1.0,0.89,1.12
Florida,2020-05-30,1.03,0.91,1.1300000000000001
Florida,2020-05-31,1.08,0.97,1.19
Florida,2020-06-01,1.16,1.05,1.27
Florida,2020-06-02,1.21,1.1,1.31
Florida,2020-06-03,1.26,1.16,1.37
Florida,2020-06-04,1.28,1.18,1.3800000000000001
Florida,2020-06-05,1.26,1.16,1.35
Florida,2020-06-06,1.23,1.1400000000000001,1.33
Florida,2020-06-07,1.19,1.09,1.27
Florida,2020-06-08,1.16,1.07,1.25
Florida,2020-06-09,1.16,1.08,1.26
Florida,2020-06-10,1.18,1.1,1.27
Florida,2020-06-11,1.22,1.1400000000000001,1.31
Florida,2020-06-12,1.27,1.18,1.34
Florida,2020-06-13,1.32,1.24,1.4000000000000001
Florida,2020-06-14,1.35,1.28,1.43
Florida,2020-06-15,1.37,1.3,1.44
Florida,2020-06-16,1.3800000000000001,1.31,1.45
Florida,2020-06-17,1.3800000000000001,1.31,1.44
Florida,2020-06-18,1.37,1.31,1.44
Florida,2020-06-19,1.35,1.28,1.4000000000000001
Florida,2020-06-20,1.3,1.24,1.36
Florida,2020-06-21,1.28,1.22,1.33
Florida,2020-06-22,1.26,1.21,1.32
Florida,2020-06-23,1.3,1.24,1.34
Florida,2020-06-24,1.37,1.32,1.42
Florida,2020-06-25,1.44,1.3900000000000001,1.48
Florida,2020-06-26,1.47,1.42,1.51
Florida,2020-06-27,1.45,1.41,1.49
Florida,2020-06-28,1.3800000000000001,1.34,1.42
Florida,2020-06-29,1.33,1.29,1.37
Florida,2020-06-30,1.26,1.22,1.3
Florida,2020-07-01,1.21,1.17,1.24
Florida,2020-07-02,1.18,1.1400000000000001,1.21
Florida,2020-07-03,1.1500000000000001,1.11,1.18
Florida,2020-07-04,1.1300000000000001,1.09,1.16
Florida,2020-07-05,1.12,1.08,1.1500000000000001
Florida,2020-07-06,1.09,1.06,1.1300000000000001
Florida,2020-07-07,1.09,1.06,1.1300000000000001
Florida,2020-07-08,1.08,1.04,1.11
Florida,2020-07-09,1.08,1.04,1.11
Florida,2020-07-10,1.1,1.07,1.1400000000000001
Florida,2020-07-11,1.1300000000000001,1.09,1.16
Florida,2020-07-12,1.1500000000000001,1.11,1.17
Florida,2020-07-13,1.17,1.1400000000000001,1.2
Florida,2020-07-14,1.1500000000000001,1.12,1.18
Florida,2020-07-15,1.1300000000000001,1.1,1.16
Florida,2020-07-16,1.08,1.05,1.11
Florida,2020-07-17,1.03,1.0,1.06
Florida,2020-07-18,0.99,0.96,1.02
Florida,2020-07-19,0.97,0.93,0.99
Florida,2020-07-20,0.93,0.9,0.96
Florida,2020-07-21,0.9400000000000001,0.9,0.96
Florida,2020-07-22,0.9500000000000001,0.92,0.98
Florida,2020-07-23,0.96,0.92,0.98
Florida,2020-07-24,0.96,0.93,0.99
Florida,2020-07-25,0.96,0.93,0.99
Florida,2020-07-26,0.96,0.92,0.98
Florida,2020-07-27,0.96,0.93,0.99
Florida,2020-07-28,0.9500000000000001,0.91,0.97
Florida,2020-07-29,0.93,0.9,0.96
Florida,2020-07-30,0.92,0.89,0.96
Florida,2020-07-31,0.89,0.85,0.92
Florida,2020-08-01,0.85,0.81,0.88
Florida,2020-08-02,0.81,0.77,0.84
Florida,2020-08-03,0.78,0.74,0.81
Florida,2020-08-04,0.77,0.73,0.8
Florida,2020-08-05,0.78,0.74,0.81
Florida,2020-08-06,0.8,0.76,0.84
Florida,2020-08-07,0.85,0.81,0.89
Florida,2020-08-08,0.89,0.85,0.93
Florida,2020-08-09,0.9500000000000001,0.91,0.99
Florida,2020-08-10,0.98,0.9400000000000001,1.02
Florida,2020-08-11,1.0,0.96,1.04
Florida,2020-08-12,0.99,0.9500000000000001,1.03
Florida,2020-08-13,0.9500000000000001,0.91,0.99
Florida,2020-08-14,0.91,0.86,0.9400000000000001
Florida,2020-08-15,0.86,0.81,0.89
Florida,2020-08-16,0.8,0.76,0.84
Florida,2020-08-17,0.78,0.74,0.8300000000000001
Florida,2020-08-18,0.76,0.71,0.8
Florida,2020-08-19,0.74,0.7000000000000001,0.79
Florida,2020-08-20,0.75,0.7000000000000001,0.79
Florida,2020-08-21,0.77,0.72,0.8200000000000001
Florida,2020-08-22,0.79,0.74,0.84
Florida,2020-08-23,0.8300000000000001,0.78,0.88
Florida,2020-08-24,0.85,0.79,0.89
Florida,2020-08-25,0.85,0.79,0.89
Florida,2020-08-26,0.85,0.79,0.89
Florida,2020-08-27,0.84,0.78,0.89
Florida,2020-08-28,0.84,0.78,0.89
Florida,2020-08-29,0.93,0.87,0.98
Florida,2020-08-30,1.0,0.9500000000000001,1.06
Florida,2020-08-31,1.09,1.03,1.1400000000000001
Florida,2020-09-01,1.12,1.07,1.18
Florida,2020-09-02,1.12,1.06,1.17
Florida,2020-09-03,1.08,1.02,1.12
Florida,2020-09-04,1.04,0.99,1.1
Florida,2020-09-05,0.93,0.87,0.98
Florida,2020-09-06,0.87,0.8200000000000001,0.93
Florida,2020-09-07,0.79,0.73,0.84
Florida,2020-09-08,0.74,0.6900000000000001,0.8
Florida,2020-09-09,0.74,0.68,0.8
Florida,2020-09-10,0.79,0.73,0.85
Florida,2020-09-11,0.86,0.79,0.91
Florida,2020-09-12,0.97,0.91,1.03
Florida,2020-09-13,1.01,0.9500000000000001,1.07
Florida,2020-09-14,1.06,0.99,1.11
Florida,2020-09-15,1.07,1.01,1.1300000000000001
Florida,2020-09-16,1.08,1.02,1.1400000000000001
Florida,2020-09-17,1.07,1.01,1.1300000000000001
Florida,2020-09-18,1.05,0.99,1.11
Florida,2020-09-19,1.01,0.96,1.08
Florida,2020-09-20,1.0,0.9400000000000001,1.06
Florida,2020-09-21,0.98,0.92,1.04
Florida,2020-09-22,0.96,0.9,1.02
Florida,2020-09-23,0.9400000000000001,0.88,1.0
Florida,2020-09-24,0.91,0.85,0.97
Florida,2020-09-25,0.88,0.8200000000000001,0.9400000000000001
Florida,2020-09-26,0.89,0.8200000000000001,0.9400000000000001
Florida,2020-09-27,0.88,0.8200000000000001,0.9500000000000001
Florida,2020-09-28,0.91,0.85,0.98
Florida,2020-09-29,0.93,0.87,1.0
Florida,2020-09-30,0.96,0.9,1.03
Florida,2020-10-01,0.97,0.91,1.04
Florida,2020-10-02,1.0,0.93,1.06
Florida,2020-10-03,0.99,0.92,1.05
Florida,2020-10-04,1.0,0.9400000000000001,1.07
Florida,2020-10-05,1.02,0.9500000000000001,1.08
Florida,2020-10-06,1.03,0.97,1.1
Florida,2020-10-07,1.0,0.9400000000000001,1.07
Florida,2020-10-08,1.03,0.97,1.1
Florida,2020-10-09,1.04,0.97,1.1
Florida,2020-10-10,1.08,1.02,1.1500000000000001
Florida,2020-10-11,1.11,1.04,1.16
Florida,2020-10-12,1.12,1.05,1.17
Florida,2020-10-13,1.11,1.05,1.17
Florida,2020-10-14,1.17,1.11,1.23
Florida,2020-10-15,1.12,1.06,1.18
Florida,2020-10-16,1.12,1.06,1.18
Florida,2020-10-17,1.1,1.04,1.1500000000000001
Florida,2020-10-18,1.06,1.0,1.11
Florida,2020-10-19,1.05,0.99,1.1
Florida,2020-10-20,1.05,1.0,1.11
Florida,2020-10-21,1.06,1.0,1.11
Florida,2020-10-22,1.1,1.05,1.16
Florida,2020-10-23,1.11,1.05,1.16
Florida,2020-10-24,1.1,1.05,1.16
Florida,2020-10-25,1.1300000000000001,1.08,1.19
Florida,2020-10-26,1.11,1.06,1.16
Florida,2020-10-27,1.12,1.07,1.17
Florida,2020-10-28,1.09,1.04,1.1400000000000001
Florida,2020-10-29,1.08,1.03,1.1300000000000001
Florida,2020-10-30,1.07,1.02,1.12
Florida,2020-10-31,1.08,1.02,1.12
Florida,2020-11-01,1.08,1.03,1.1300000000000001
Florida,2020-11-02,1.12,1.07,1.17
Florida,2020-11-03,1.11,1.06,1.16
Florida,2020-11-04,1.1300000000000001,1.08,1.17
Florida,2020-11-05,1.12,1.08,1.17
Florida,2020-11-06,1.12,1.07,1.16
Florida,2020-11-07,1.11,1.06,1.1500000000000001
Florida,2020-11-08,1.1,1.05,1.1400000000000001
Florida,2020-11-09,1.06,1.02,1.11
Florida,2020-11-10,1.06,1.01,1.1
Florida,2020-11-11,1.04,1.0,1.09
Florida,2020-11-12,1.07,1.02,1.11
Florida,2020-11-13,1.1,1.05,1.1300000000000001
Florida,2020-11-14,1.1300000000000001,1.09,1.17
Florida,2020-11-15,1.16,1.11,1.19
Florida,2020-11-16,1.19,1.1500000000000001,1.23
Florida,2020-11-17,1.2,1.16,1.24
Florida,2020-11-18,1.22,1.18,1.26
Florida,2020-11-19,1.19,1.1500000000000001,1.23
Florida,2020-11-20,1.16,1.12,1.19
Florida,2020-11-21,1.11,1.07,1.1400000000000001
Florida,2020-11-22,1.07,1.03,1.1
Florida,2020-11-23,1.0,0.96,1.03
Florida,2020-11-24,0.99,0.9500000000000001,1.02
Florida,2020-11-25,0.96,0.92,0.99
Florida,2020-11-26,0.98,0.9400000000000001,1.01
Florida,2020-11-27,0.99,0.9500000000000001,1.02
Florida,2020-11-28,1.01,0.97,1.04
Florida,2020-11-29,1.03,0.99,1.06
Florida,2020-11-30,1.11,1.07,1.1400000000000001
Florida,2020-12-01,1.09,1.05,1.12
Florida,2020-12-02,1.1300000000000001,1.1,1.17
Florida,2020-12-03,1.1300000000000001,1.09,1.16
Florida,2020-12-04,1.11,1.08,1.1500000000000001
Florida,2020-12-05,1.09,1.05,1.12
Florida,2020-12-06,1.06,1.02,1.09
Florida,2020-12-07,1.02,0.98,1.05
Florida,2020-12-08,1.03,1.0,1.07
Florida,2020-12-09,1.02,0.98,1.05
Florida,2020-12-10,1.02,0.98,1.05
Florida,2020-12-11,1.03,0.99,1.06
Florida,2020-12-12,1.04,1.0,1.07
Florida,2020-12-13,1.05,1.01,1.08
Florida,2020-12-14,1.06,1.03,1.1
Florida,2020-12-15,1.07,1.04,1.11
Florida,2020-12-16,1.08,1.05,1.12
Florida,2020-12-17,1.07,1.04,1.1
Florida,2020-12-18,1.07,1.04,1.1
Florida,2020-12-19,1.06,1.03,1.09
Florida,2020-12-20,1.05,1.02,1.08
Florida,2020-12-21,1.04,1.01,1.07
Florida,2020-12-22,0.99,0.9500000000000001,1.01
Florida,2020-12-23,0.9500000000000001,0.92,0.98
Florida,2020-12-24,0.92,0.88,0.9400000000000001
Florida,2020-12-25,0.89,0.85,0.91
Florida,2020-12-26,0.9,0.87,0.93
Florida,2020-12-27,0.9400000000000001,0.91,0.98
Florida,2020-12-28,0.99,0.96,1.02
Florida,2020-12-29,1.06,1.03,1.1
Florida,2020-12-30,1.12,1.09,1.1500000000000001
Florida,2020-12-31,1.19,1.1500000000000001,1.21
Florida,2021-01-01,1.23,1.2,1.26
Florida,2021-01-02,1.24,1.21,1.27
Florida,2021-01-03,1.23,1.2,1.26
Florida,2021-01-04,1.19,1.16,1.22
Florida,2021-01-05,1.21,1.18,1.23
Florida,2021-01-06,1.16,1.1300000000000001,1.18
Florida,2021-01-07,1.1400000000000001,1.11,1.16
Florida,2021-01-08,1.1,1.07,1.12
Florida,2021-01-09,1.04,1.01,1.06
Florida,2021-01-10,0.99,0.96,1.01
Florida,2021-01-11,0.9500000000000001,0.92,0.97
Florida,2021-01-12,0.9,0.87,0.92
Florida,2021-01-13,0.91,0.88,0.93
Florida,2021-01-14,0.88,0.85,0.9
Florida,2021-01-15,0.87,0.84,0.89
Florida,2021-01-16,0.86,0.8300000000000001,0.89
Florida,2021-01-17,0.87,0.8300000000000001,0.89
Florida,2021-01-18,0.87,0.84,0.9
Florida,2021-01-19,0.87,0.84,0.9
Florida,2021-01-20,0.88,0.85,0.91
Florida,2021-01-21,0.9,0.86,0.92
Florida,2021-01-22,0.92,0.89,0.9500000000000001
Florida,2021-01-23,0.9500000000000001,0.92,0.98
Florida,2021-01-24,0.9500000000000001,0.92,0.98
Florida,2021-01-25,0.9500000000000001,0.92,0.98
Florida,2021-01-26,0.9400000000000001,0.91,0.97
Florida,2021-01-27,0.93,0.9,0.96
Florida,2021-01-28,0.93,0.9,0.96
Florida,2021-01-29,0.93,0.9,0.96
Florida,2021-01-30,0.9400000000000001,0.91,0.97
Florida,2021-01-31,0.9500000000000001,0.92,0.98
Florida,2021-02-01,0.9400000000000001,0.9,0.96
Florida,2021-02-02,0.9400000000000001,0.9,0.96
Florida,2021-02-03,0.89,0.86,0.92
Florida,2021-02-04,0.87,0.84,0.91
Florida,2021-02-05,0.86,0.8200000000000001,0.89
Florida,2021-02-06,0.8300000000000001,0.8,0.87
Florida,2021-02-07,0.84,0.81,0.88
Florida,2021-02-08,0.88,0.84,0.91
Florida,2021-02-09,0.89,0.85,0.92
Florida,2021-02-10,0.93,0.89,0.96
Florida,2021-02-11,0.92,0.88,0.9500000000000001
Florida,2021-02-12,0.91,0.87,0.9400000000000001
Florida,2021-02-13,0.91,0.87,0.9400000000000001
Florida,2021-02-14,0.9,0.86,0.9400000000000001
Florida,2021-02-15,0.89,0.85,0.93
Florida,2021-02-16,0.89,0.85,0.93
Florida,2021-02-17,0.88,0.84,0.92
Florida,2021-02-18,0.89,0.85,0.93
Florida,2021-02-19,0.91,0.87,0.9500000000000001
Florida,2021-02-20,0.93,0.89,0.97
Florida,2021-02-21,0.9500000000000001,0.91,0.99
Florida,2021-02-22,0.99,0.9500000000000001,1.03
Florida,2021-02-23,1.0,0.96,1.04
Florida,2021-02-24,0.99,0.9500000000000001,1.03
Florida,2021-02-25,0.99,0.9500000000000001,1.03
Florida,2021-02-26,0.96,0.92,1.0
Florida,2021-02-27,0.9500000000000001,0.91,0.99
Florida,2021-02-28,0.9400000000000001,0.9,0.98
Florida,2021-03-01,0.9400000000000001,0.89,0.97
Florida,2021-03-02,0.9500000000000001,0.91,0.99
Florida,2021-03-03,0.96,0.92,1.01
Florida,2021-03-04,0.9500000000000001,0.91,1.0
Florida,2021-03-05,0.96,0.92,1.01
Florida,2021-03-06,0.9400000000000001,0.9,0.99
Florida,2021-03-07,0.93,0.89,0.98
Florida,2021-03-08,0.91,0.87,0.96
Florida,2021-03-09,0.89,0.85,0.9400000000000001
Florida,2021-03-10,0.89,0.84,0.93
Florida,2021-03-11,0.9,0.86,0.9500000000000001
Florida,2021-03-12,0.92,0.87,0.96
Florida,2021-03-13,0.96,0.91,1.0
Florida,2021-03-14,0.97,0.92,1.01
Florida,2021-03-15,0.98,0.93,1.02
Florida,2021-03-16,0.99,0.9400000000000001,1.03
Florida,2021-03-17,0.99,0.9400000000000001,1.03
Florida,2021-03-18,0.99,0.9400000000000001,1.03
Florida,2021-03-19,1.0,0.9500000000000001,1.04
Florida,2021-03-20,1.0,0.9500000000000001,1.04
Florida,2021-03-21,1.02,0.97,1.06
Florida,2021-03-22,1.03,0.98,1.07
Florida,2021-03-23,1.05,1.0,1.09
Florida,2021-03-24,1.06,1.01,1.1
Florida,2021-03-25,1.07,1.03,1.12
Florida,2021-03-26,1.08,1.03,1.12
Florida,2021-03-27,1.08,1.03,1.12
