2020-03-06,California,USA,2020-03-07 03:00:00 * CTY: Santa Clara 24; Los Angeles 13; San Diego 3; Orange 3; Placer 5; San Benito 2; San Mateo 2; San Francisco 3; Sacramento 2; Contra Costa 4; Humboldt 1; Berkeley 1; Sonoma 1; Yolo 1; Alameda 1,66,1,2
2020-03-06,New York,USA,2020-03-07 01:00:00 * CTY: NYC 3; Westchester 37; Nassau 4,44,0,0
2020-03-06,Massachusetts,USA,2020-03-06 20:00:00 * CTY: Boston 4; Norfolk 2; Middlesex 1; Plymouth 1,8,0,0
2020-03-06,Illinois,USA,2020-03-07 03:00:00 * CTY: Chicago 4; Cook 2,6,0,2
2020-03-06,Texas,USA,2020-03-07 03:00:00 * CTY: Fort Bend 3; Harris 3; Houston 2; Montgomery 1 (possible case),9,0,0
2020-03-06,Florida,USA,2020-03-07 03:00:00 * CTY: Sarasota 1; Hillsborough 2; Santa Rosa 1; Broward 2; Lee 1,7,2,0
2020-03-06,New Jersey,USA,2020-03-07 01:00:00 * CTY: Bergen 3; Camden 1,4,0,0
2020-03-06,Arizona,USA,2020-03-06 18:00:00 * CTY: Tempe 1; Maricopa 2 (1 presumptively positive),3,0,1
2020-03-06,Wisconsin,USA,2020-02-05 21:53:00 * CTY: Dane 1,1,0,0
2020-03-06,Oregon,USA,2020-03-02 18:30:00 * CTY: Washington 3,3,0,0
2020-03-06,Rhode Island,USA,2020-03-07 03:00:00 * CTY: Providence 3,3,0,0
2020-03-06,New Hampshire,USA,2020-03-04 03:00:00 * CNTY: Crafton 2,2,0,0
2020-03-06,Georgia,USA,2020-03-06 18:00:00 * CTY: Fulton 2; Floyd 1 (presumptively positive),3,0,0
2020-03-06,North Carolina,USA,2020-03-06 16:00:00 * CTY: Wake 1; Chatham 1,2,0,0
2020-03-06,Tennessee,USA,2020-03-05 15:00:00 * CTY: Williamson 1,1,0,0
2020-03-06,Nevada,USA,2020-03-06 20:00:00 * CTY: Clark 1 (presumptively positive); Washoe 1,2,0,0
2020-03-06,Colorado,USA,2020-03-07 01:00:00 * CTY: Denver 2; Summit 1; El Paso 1; Douglas 3; Eagle 1; all are presumptive positive,8,0,0
2020-03-06,Maryland,USA,2020-03-07 01:00:00 * CTY: Montgomery 3,3,0,0
2020-03-06,Pennsylvania,USA,2020-03-06 16:00:00 * CTY: Delaware 1; Wayne 1,2,0,0
2020-03-06,Indiana,USA,2020-03-06 16:40:00 * CTY: Marion 1,1,0,0
2020-03-06,Minnesota,USA,2020-03-07 01:00:00 * CTY: Ramsey 1,1,0,0
2020-03-06,Kentucky,USA,2020-03-07 01:00:00 * CTY: Fayette 1,1,0,0
2020-03-06,Oklahoma,USA,2020-03-07 01:00:00 * CTY: Tulsa 1,1,0,0
